schema_name,property_path,payload_json_path,json_pointer,property_name,type,format,required,nullable,description,enum,ref,item_type,item_ref,example
RequirementDto,conditionalValues[].value,$.conditionalValues[*].value,#/components/schemas/RequirementDto/properties/conditionalValues/items/properties/value,value,string,,False,True,Value that should be returned when conditions are met,,,,,Relationship Manager
RequirementDto,conditionalValues[].priority,$.conditionalValues[*].priority,#/components/schemas/RequirementDto/properties/conditionalValues/items/properties/priority,priority,integer,int32,False,False,Priority of the value in case when multiple conditional values are evaluated,,,,,1
RequirementDto,conditionalValues[].valueId,$.conditionalValues[*].valueId,#/components/schemas/RequirementDto/properties/conditionalValues/items/properties/valueId,valueId,string,,False,True,Value Id that should be returned when conditions are met,,,,,RM
RequirementDto,hasEvaluatedConditionalValue,$.hasEvaluatedConditionalValue,#/components/schemas/RequirementDto/properties/hasEvaluatedConditionalValue,hasEvaluatedConditionalValue,boolean,,False,False,Does this field has evaluated conditional value?,,,,,
RequirementDto,evaluatedConditionalValueId,$.evaluatedConditionalValueId,#/components/schemas/RequirementDto/properties/evaluatedConditionalValueId,evaluatedConditionalValueId,string,,False,True,Evaluated conditional value Id,,,,,
RequirementDto,evaluatedConditionalValue,$.evaluatedConditionalValue,#/components/schemas/RequirementDto/properties/evaluatedConditionalValue,evaluatedConditionalValue,string,,False,True,Evaluated conditional value,,,,,
RequirementDto,tags,$.tags,#/components/schemas/RequirementDto/properties/tags,tags,array,,False,True,List of tags,,,string,,
RequirementDto,aggregateVersion,$.aggregateVersion,#/components/schemas/RequirementDto/properties/aggregateVersion,aggregateVersion,integer,int32,False,True,Requirement aggregate version,,,,,1
RequirementDto,uiDecoration,$.uiDecoration,#/components/schemas/RequirementDto/properties/uiDecoration,uiDecoration,string,,False,True,Determines how the requirement should be rendered,,,,,
RequirementDto,uiColorDecoration,$.uiColorDecoration,#/components/schemas/RequirementDto/properties/uiColorDecoration,uiColorDecoration,string,,False,True,Determines with what colour requirement should be rendered,,,,,
RequirementDto,portalGuidance,$.portalGuidance,#/components/schemas/RequirementDto/properties/portalGuidance,portalGuidance,string,,False,True,Portal guidance,,,,,Provide at least one director RP
RequirementDto,isLocked,$.isLocked,#/components/schemas/RequirementDto/properties/isLocked,isLocked,boolean,,False,False,True if the aggregate is locked (obsolete),,,,,False
RequirementDto,discriminator,$.discriminator,#/components/schemas/RequirementDto/properties/discriminator,discriminator,string,,False,True,Data group field core definition flag (obsolete),,,,,true
RequirementDto,version,$.version,#/components/schemas/RequirementDto/properties/version,version,integer,int32,False,False,Requirement aggregate version (obsolete),,,,,True
RequirementDto,partyCount,$.partyCount,#/components/schemas/RequirementDto/properties/partyCount,partyCount,integer,int32,False,True,Requirement party count,,,,,1
RequirementDto,partyType,$.partyType,#/components/schemas/RequirementDto/properties/partyType,partyType,string,,False,True,Requirement party type,,,,,Shareholder
RequirementDto,sourceEntityType,$.sourceEntityType,#/components/schemas/RequirementDto/properties/sourceEntityType,sourceEntityType,string,,False,True,Any of the related party entity types selected can be counted toward this requirement,,,,,Individual
RequirementDtoListServiceResponse,data,$.data,#/components/schemas/RequirementDtoListServiceResponse/properties/data,data,array,,False,True,The service response DTO,,,object,#/components/schemas/RequirementDto,
RequirementDtoListServiceResponse,data[].rootVersionId,$.data[*].rootVersionId,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/rootVersionId,rootVersionId,string,uuid,False,False,The UiD of the root requirement set version,,,,,118313c6-91e6-4b05-a537-5a1ab906418f
RequirementDtoListServiceResponse,data[].versionNumber,$.data[*].versionNumber,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/versionNumber,versionNumber,integer,int32,False,False,Requirement set version number,,,,,1
RequirementDtoListServiceResponse,data[].id,$.data[*].id,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/id,id,string,uuid,False,False,The UiD of the requirement,,,,,84ec28e2-d786-417b-850f-96321dd849dd
RequirementDtoListServiceResponse,data[].tenant,$.data[*].tenant,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/tenant,tenant,string,,False,True,The UiD of the tenant,,,,,c345f3e9-c9f7-40ac-9eaa-654c2d2de1d1
RequirementDtoListServiceResponse,data[].category,$.data[*].category,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/category,category,string,,False,True,Requirement business category,,,,,Basic Details
RequirementDtoListServiceResponse,data[].description,$.data[*].description,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/description,description,string,,False,True,Requirement description,,,,,This is the client first name
RequirementDtoListServiceResponse,data[].template,$.data[*].template,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/template,template,string,,False,True,Requirement template,,,,,Product
RequirementDtoListServiceResponse,data[].entityType,$.data[*].entityType,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/entityType,entityType,string,,False,True,Requirement entity type,,,,,Individual
RequirementDtoListServiceResponse,data[].name,$.data[*].name,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/name,name,string,,False,True,Requirement name,,,,,First Name
RequirementDtoListServiceResponse,data[].isSensitiveData,$.data[*].isSensitiveData,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/isSensitiveData,isSensitiveData,boolean,,False,False,Requirement sensitive data flag,,,,,True
RequirementDtoListServiceResponse,data[].isMaterialData,$.data[*].isMaterialData,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/isMaterialData,isMaterialData,boolean,,False,False,Requirement material data flag,,,,,True
RequirementDtoListServiceResponse,data[].isCoreDefinition,$.data[*].isCoreDefinition,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/isCoreDefinition,isCoreDefinition,boolean,,False,False,Requirement is defined as core and cannot be deleted or altered,,,,,False
RequirementDtoListServiceResponse,data[].jurisdiction,$.data[*].jurisdiction,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/jurisdiction,jurisdiction,string,,False,True,Requirement jurisdiction,,,,,Global
RequirementDtoListServiceResponse,data[].references,$.data[*].references,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/references,references,array,,False,True,Requirement references list,,,object,#/components/schemas/ReferenceDto,
RequirementDtoListServiceResponse,data[].references[].type,$.data[*].references[*].type,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/references/items/properties/type,type,string,,False,True,Reference type,,,,,FATCA
RequirementDtoListServiceResponse,data[].references[].description,$.data[*].references[*].description,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/references/items/properties/description,description,string,,False,True,Reference description,,,,,Foreign Account Tax Compliance Act
RequirementDtoListServiceResponse,data[].references[].url,$.data[*].references[*].url,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/references/items/properties/url,url,string,,False,True,Reference URL,,,,,www.irs.gov
RequirementDtoListServiceResponse,data[].targetEntity,$.data[*].targetEntity,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/targetEntity,targetEntity,string,,False,True,Requirement target entity,,,,,Client
RequirementDtoListServiceResponse,data[].classification,$.data[*].classification,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/classification,classification,string,,False,True,Requirement classification,,,,,Customer Profiling
RequirementDtoListServiceResponse,data[].type,$.data[*].type,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/type,type,string,,False,True,Requirement type,,,,,Data
RequirementDtoListServiceResponse,data[].conditions,$.data[*].conditions,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/conditions,conditions,array,,False,True,Requirement conditions list,,,object,#/components/schemas/ConditionDto,
RequirementDtoListServiceResponse,data[].conditions[].id,$.data[*].conditions[*].id,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/conditions/items/properties/id,id,string,uuid,False,False,The ID of the condition,,,,,118313c6-91e6-4b05-a537-5a1ab906418f
RequirementDtoListServiceResponse,data[].conditions[].name,$.data[*].conditions[*].name,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/conditions/items/properties/name,name,string,,False,True,The name of the condition,,,,,Company-type only
RequirementDtoListServiceResponse,data[].conditions[].description,$.data[*].conditions[*].description,#/components/schemas/RequirementDtoListServiceResponse/properties/data/items/properties/conditions/items/properties/description,description,string,,False,True,The description of the condition,,,,,Applicable only when EntityType=Company
